session_id;answered_at;attempt_order;italian_word;clue_language;clue;user_answer;is_correct;error_type;error_type_tr;similarity_score;confused_with;task_attempt_number;is_first_try_correct;source_file
20260728_104250;2026-07-28 10:45:11;28;Volere;İngilizce;To want;volere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:15;29;Potere;Türkçe;Yapabilmek;potere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:19;30;Senza;İngilizce;Without;senza;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:34;31;Sapere;İngilizce;To know;sapere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:39;32;Dovere;Türkçe;Zorunda olmak;dovere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:42;33;Vivere;İngilizce;To live;vivere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:01;34;Mezzo di trasporto;İngilizce;Transportation;mezzo di trasporto;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:04;35;Andare;Türkçe;Gitmek;andare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:07;36;Cambiare;Türkçe;Değiştirmek / Değişmek;cambiare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:10;37;Avere;Türkçe;Sahip olmak;avere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:16;38;Qualcosa;İngilizce;Something;qualcosa;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:20;39;Facile;Türkçe;Kolay;facile;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:27;40;Diverso;İngilizce;Different/various;diverso;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:32;41;Facile;İngilizce;Easy;facile;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:46:35;42;Avere;İngilizce;To have;avere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104649;2026-07-28 10:46:52;1;Essere;İngilizce;To be;essere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:46:58;2;Prima;Türkçe;Önce/Daha önce;prima;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:01;3;Adesso;Türkçe;Şimdi;adesso;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:04;4;Ieri;Türkçe;Dün;ieri;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:07;5;Domani;Türkçe;Yarın;domani;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:11;6;Adesso;İngilizce;Now;adesso;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:16;7;Essere;Türkçe;Olmak;essere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:23;8;A Domani;İngilizce;See you tomorrow;A Domani;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:31;9;Settimana;İngilizce;Week;settimana;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:36;10;A Domani;Türkçe;Yarın Görüşürüz;A Domani;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:40;11;Tempo;Türkçe;Zaman;tempo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:43;12;Domani;İngilizce;Tomorrow;domani;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:46;13;Mese;Türkçe;Ay;mese;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:49;14;Iniziare;Türkçe;Başlamak;iniziare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:47:57;15;Settimana;Türkçe;Hafta;settimana;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:00;16;Mese;İngilizce;Month;mese;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:03;17;Ieri;İngilizce;Yesterday;ieri;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:06;18;Iniziare;İngilizce;To start/to begin;iniziare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:12;19;Tempo;İngilizce;Time;tempo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:20;20;Due anni fa;Türkçe;İki yıl önce;due anni fa;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:24;21;Fine Settimana;Türkçe;Hafta sonu;fine settimana;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:29;22;Due anni fa;İngilizce;Two years ago;due anni fa;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:32;23;Dopo;İngilizce;After/Later;dopo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:35;24;Anno;Türkçe;Yıl;anno;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:38;25;Dopo;Türkçe;Sonra;dopo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:47;26;Tra/Fra due anni;Türkçe;İki yıl sonra;Tra/Fra due anni;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:48:58;27;Giorno;İngilizce;Day;giorno;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:02;28;Ciao;Türkçe;Merhaba;ciao;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:08;29;Oggi;İngilizce;Today;oggi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:11;30;Ciao;İngilizce;Hi;ciao;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:24;31;Giorno;Türkçe;Gün;giorno;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:28;32;Oggi;Türkçe;Bugün;oggi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:32;33;Fine Settimana;İngilizce;Weekend;fine settimana;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:49:49;34;Tra/Fra due anni;İngilizce;In two years;Fra/Tra due anni;False;spelling_error;Yazım hatası;0.875;;1;False;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:50:08;35;Prima;İngilizce;Before/Earlier;prima;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:50:12;36;Anno;İngilizce;Year;anno;True;correct;Doğru;1.0;;1;True;28.07.2026_10.46.49_attempts.csv
20260728_104649;2026-07-28 10:50:19;37;Tra/Fra due anni;İngilizce;In two years;Tra/Fra due anni;True;correct;Doğru;1.0;;2;False;28.07.2026_10.46.49_attempts.csv
20260728_105051;2026-07-28 10:50:58;1;Giovedi;Türkçe;Perşembe;giovedi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:02;2;Mercoledi;Türkçe;Çarşamba;mercoledi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:10;3;Martedi;Türkçe;Salı;martedi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:15;4;Domenica;Türkçe;Pazar;domenica;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:18;5;Esempio;İngilizce;Example;esempio;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:24;6;Significato;Türkçe;Anlam;significato;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:31;7;Martedi;İngilizce;Tuesday;mattina;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.571;;1;False;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:39;8;Venerdi;Türkçe;Cuma;venerdi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:42;9;Domenica;İngilizce;Pazar;domenica;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:46;10;Giovedi;İngilizce;Thursday;giovedi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:50;11;Martedi;İngilizce;Tuesday;martedi;True;correct;Doğru;1.0;;2;False;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:51:56;12;Frase;İngilizce;Sentence / Phrase;frase;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:05;13;Il primo;Türkçe;Birinci / İlk / İlk yemek;Il primo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:10;14;Mercoledi;İngilizce;Wednesday;mercoledi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:15;15;Esempio;Türkçe;Örnek;esempio;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:19;16;Lunedi;İngilizce;Monday;lunedi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:23;17;Fa caldo;Türkçe;Hava sıcak;Fa caldo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:34;18;Venerdi;İngilizce;Friday;venerdi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:39;19;Fa caldo;İngilizce;It is Hot;Fa caldo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:51;20;Il primo;İngilizce;The first / First course;Il primo;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:52:58;21;Sabato;İngilizce;Saturday;sabato;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:02;22;Frase;Türkçe;Cümle / İfade;frase;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:10;23;Estata;İngilizce;Summer;estata;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:16;24;Sentire;Türkçe;Duymak / Hissetmek;sentare;False;spelling_error;Yazım hatası;0.857;;1;False;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:23;25;Ancora;Türkçe;Hala / Tekrar / Daha;ancora;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:28;26;Sentire;İngilizce;To hear / To feel;sentire;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:33;27;Anche;İngilizce;Also / Too / Even;anche;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:39;28;Lunedi;Türkçe;Pazartesi;lunedi;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:43;29;Sentire;Türkçe;Duymak / Hissetmek;sentire;True;correct;Doğru;1.0;;2;False;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:46;30;Estata;Türkçe;Yaz;estata;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:53:57;31;Anche;Türkçe;Ayrıca / De, da / Bile;anche;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:54:56;32;Ancora;İngilizce;Still / Again / More;ancora;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:55:12;33;Significato;İngilizce;Meaning;significato;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260728_105051;2026-07-28 10:55:17;34;Sabato;Türkçe;Cumartesi;sabato;True;correct;Doğru;1.0;;1;True;28.07.2026_10.50.51_attempts.csv
20260729_190513;2026-07-29 19:05:18;1;Martedi;Türkçe;Salı;martedi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:22;2;Mercoledi;İngilizce;Wednesday;mercoledi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:25;3;Sentire;Türkçe;Duymak / Hissetmek;sentire;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:29;4;Esempio;Türkçe;Örnek;esempio;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:37;5;Il primo;İngilizce;The first / First course;Il primo;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:41;6;Sentire;İngilizce;To hear / To feel;sentire;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:47;7;Martedi;İngilizce;Tuesday;martedi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:51;8;Domenica;Türkçe;Pazar;domenica;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:55;9;Domenica;İngilizce;Pazar;domenica;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:05:58;10;Lunedi;Türkçe;Pazartesi;lunedi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:06:26;11;Ancora;İngilizce;Still / Again / More;ancora;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:06:30;12;Fa caldo;Türkçe;Hava sıcak;fa caldo;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:07:55;13;Significato;İngilizce;Meaning;sensazione;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.381;;1;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:02;14;Lunedi;İngilizce;Monday;lunedi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:06;15;Luogo;Türkçe;Yer / mekan;luogo;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:11;16;Venerdi;İngilizce;Friday;venerdi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:15;17;Estata;Türkçe;Yaz;estata;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:19;18;Frase;İngilizce;Sentence / Phrase;frase;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:23;19;Esempio;İngilizce;Example;esempio;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:26;20;Luogo;İngilizce;Place / Location;luogo;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:31;21;Mercoledi;Türkçe;Çarşamba;mercoledi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:35;22;Giovedi;İngilizce;Thursday;giovedi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:38;23;Venerdi;Türkçe;Cuma;venerdi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:42;24;Giovedi;Türkçe;Perşembe;giovedi;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:45;25;Insieme;İngilizce;Together;insieme;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:50;26;Anche;Türkçe;Ayrıca / De, da / Bile;anche;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:08:57;27;Significato;İngilizce;Meaning;sigificato;False;spelling_error;Yazım hatası;0.952;;2;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:06;28;Sabato;Türkçe;Cumartesi;;False;no_recall;Hatırlayamama / boş cevap;0.0;;1;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:11;29;Fa caldo;İngilizce;It is Hot;;False;no_recall;Hatırlayamama / boş cevap;0.0;;1;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:21;30;Sabato;İngilizce;Saturday;sabato;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:26;31;Ancora;Türkçe;Hala / Tekrar / Daha;ancora;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:32;32;Il primo;Türkçe;Birinci / İlk / İlk yemek;Il primo;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:37;33;Anche;İngilizce;Also / Too / Even;anche;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:46;34;Rimanere;Türkçe;Kalmak;stare;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.462;;1;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:51;35;Sabato;Türkçe;Cumartesi;sabato;True;correct;Doğru;1.0;;2;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:09:58;36;Rimanere;Türkçe;Kalmak;rimanare;False;spelling_error;Yazım hatası;0.875;;2;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:04;37;Rimanere;İngilizce;To stay / To remain;rimanere;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:08;38;Insieme;Türkçe;Birlikte;insieme;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:14;39;Significato;Türkçe;Anlam;significato;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:17;40;Estata;İngilizce;Summer;estata;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:20;41;Fa caldo;İngilizce;It is Hot;fa caldo;True;correct;Doğru;1.0;;2;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:30;42;Rimanere;Türkçe;Kalmak;rimanere;True;correct;Doğru;1.0;;3;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:37;43;Significato;İngilizce;Meaning;significato;True;correct;Doğru;1.0;;3;False;29.07.2026_19.05.13_attempts.csv
20260729_190513;2026-07-29 19:10:41;44;Frase;Türkçe;Cümle / İfade;frase;True;correct;Doğru;1.0;;1;True;29.07.2026_19.05.13_attempts.csv
20260802_005340;2026-08-02 00:54:07;1;Sentire;İngilizce;To hear / To feel;sentire;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:15;2;Ancora;İngilizce;Still / Again / More;ancora;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:23;3;Rimanere;Türkçe;Kalmak;rimenare;False;spelling_error;Yazım hatası;0.75;;1;False;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:33;4;Sabato;Türkçe;Cumartesi;sabato;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:40;5;Anche;Türkçe;Ayrıca / De, da / Bile;anche;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:44;6;Giovedi;İngilizce;Thursday;giovedi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:50;7;Venerdi;Türkçe;Cuma;venerdi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:54;8;Domenica;Türkçe;Pazar;domenica;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:54:58;9;Luogo;Türkçe;Yer / mekan;luogo;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:55:02;10;Mercoledi;İngilizce;Wednesday;mercoledi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:55:10;11;Il primo;Türkçe;Birinci / İlk / İlk yemek;Il primo;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:55:15;12;Insieme;Türkçe;Birlikte;insieme;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:55:21;13;Significato;İngilizce;Meaning;significato;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:55:55;14;Esempio;İngilizce;Example;esempio;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:55:59;15;Fa caldo;İngilizce;It is Hot;fa caldo;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:06;16;Martedi;Türkçe;Salı;martedi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:10;17;Esempio;Türkçe;Örnek;esempio;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:22;18;Stesso;Türkçe;Aynı;stesso;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:28;19;Mercoledi;Türkçe;Çarşamba;mercoledi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:31;20;Venerdi;İngilizce;Friday;venerdi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:36;21;Frase;Türkçe;Cümle / İfade;frase;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:40;22;Ancora;Türkçe;Hala / Tekrar / Daha;ancora;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:45;23;Anche;İngilizce;Also / Too / Even;anche;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:56:51;24;Rimanere;İngilizce;To stay / To remain;rimenere;False;spelling_error;Yazım hatası;0.875;;1;False;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:06;25;Martedi;İngilizce;Tuesday;martedi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:09;26;Stesso;İngilizce;Same;stesso;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:14;27;Significato;Türkçe;Anlam;significato;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:19;28;Giovedi;Türkçe;Perşembe;giovedi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:23;29;Sentire;Türkçe;Duymak / Hissetmek;sentire;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:33;30;Estata;İngilizce;Summer;estata;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:37;31;Sabato;İngilizce;Saturday;sabato;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:44;32;Lunedi;Türkçe;Pazartesi;lunedi;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:51;33;Insieme;İngilizce;Together;insieme;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:57:59;34;Il primo;İngilizce;The first / First course;Il primo;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:58:03;35;Domenica;İngilizce;Pazar;domenica;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
20260802_005340;2026-08-02 00:58:08;36;Estata;Türkçe;Yaz;estata;True;correct;Doğru;1.0;;1;True;02.08.2026_00.53.40_attempts.csv
